ID,azure,aqua,orange,beige,green,antiquewhite,bisque,blue,pink,blanchedalmond,black
29169,0,0,0,0.05405,0.10811,1,0,0.27027,0.13514,0,0
8175,0,0,0,0,0.31915,1,0,0.25532,0.29787,0,0
18315,0,0,0,0,0.03846,1,0,0.30769,0,0,0
18429,0,0,0,0,0.05882,1,0,0.39216,0,0,0
19755,0,0,0,0,0.11111,1,0,0.55556,0.02778,0,0
5434,0,0,0,0,0.25,1,0,0.11111,0.05556,0,0
18867,0,0,0,0,0.10526,1,0,0.31579,0,0,0
8081,0,0,0,0,0.18182,1,0,0.31818,0.29545,0,0
4361,0,0,0,0,0.36,1,0,0.52,0.44,0,0
30998,0,0.01538,0,0.04615,0.09231,1,0,0.15385,0.09231,0,0
21070,0,0,0,0,0.09375,1,0,0.5,0,0,0
26909,0,0.02941,0,0.02941,0.14706,1,0,0.32353,0.23529,0,0
7457,0,0,0,0,0.07843,1,0,0.09804,0.19608,0.01961,0
22600,0,0,0,0,0.13725,1,0,0.17647,0.01961,0,0
2886,0,0,0,0,0.11765,1,0,0.17647,0.11765,0,0
10489,0,0.12,0.1,0.08,0.18,1,0.16,0.12,0.1,0.04,0
18479,0,0,0,0,0.05,1,0,0.275,0.025,0,0
22645,0,0,0,0,0.16,1,0,0.28,0,0,0
18165,0,0,0,0,0.09091,1,0,0.5,0,0,0
10253,0,0,0,0.04762,0.09524,1,0.09524,0.09524,0.14286,0.04762,0
27878,0,0,0,0.07692,0.15385,1,0,0.30769,0.11538,0,0
32727,0,0.02703,0.01351,0.06757,0.14865,1,0,0.17568,0.27027,0.02703,0
1484,0.01299,0.41558,0,0.09091,0,1,0,0,0.20779,0,0
6379,0,0,0,0,0.22222,1,0,0.28889,0.22222,0,0
32742,0,0.02564,0,0.05128,0.07692,1,0,0.15385,0.15385,0,0
12277,0,0.06667,0,0.06667,0.17778,1,0.15556,0.15556,0.15556,0,0
6658,0,0,0,0,0.20968,1,0,0.30645,0.19355,0,0
15166,0,0.27778,0.11111,0.05556,0.33333,1,0.55556,0.22222,0.38889,0.05556,0
32987,0.06667,0,0,0,0.13333,1,0,0.23333,0.13333,0,0
4597,0,0,0,0,0.26415,1,0,0.20755,0.33962,0,0
9634,0,0,0,0,0.17073,1,0,0.26829,0.21951,0,0
19962,0,0,0,0,0.13333,1,0,0.36667,0,0,0
21865,0,0,0,0,0.21429,1,0,0.28571,0.07143,0,0
8436,0,0,0,0,0.2,1,0,0.22,0.12,0,0
13096,0,0.04878,0,0.09756,0.19512,1,0.07317,0.17073,0.19512,0,0
11728,0,0.12121,0.0303,0.18182,0.18182,1,0.06061,0.21212,0.24242,0,0
18697,0,0,0,0,0.03448,1,0,0.13793,0,0,0
30083,0,0,0,0.1,0.2,1,0,0.15,0.3,0,0
14635,0,0.04348,0.04348,0.17391,0.21739,1,0.26087,0.26087,0.34783,0,0
9116,0,0,0,0,0.2,1,0,0.25714,0.22857,0,0
10413,0,0.05263,0.02632,0.10526,0.15789,1,0.10526,0.10526,0.18421,0,0
28588,0,0.03125,0.03125,0,0.15625,1,0,0.25,0.25,0,0
12382,0,0.04167,0,0.08333,0.22917,1,0.16667,0.20833,0.16667,0.02083,0
13844,0,0.12121,0.01515,0.09091,0.21212,1,0.19697,0.18182,0.18182,0.01515,0
18881,0,0,0,0,0.13462,1,0,0.40385,0.13462,0,0
29646,0,0.03333,0.03333,0,0.13333,1,0,0.26667,0.16667,0.03333,0
4496,0,0,0,0,0.19565,1,0,0.32609,0.23913,0.02174,0
11723,0,0.16667,0.05556,0.16667,0.27778,1,0.11111,0.22222,0.27778,0,0
24120,0,0.09091,0.06061,0.21212,0.36364,1,0.15152,0,0.48485,0.21212,0
4430,0,0,0,0,0.38095,1,0,0.30952,0.30952,0,0
1993,0,0.17021,0.17021,0,0.07447,1,0,0,0,0,0.11702
6478,0,0,0,0,0.17241,1,0,0.13793,0.13793,0,0
31410,0,0,0,0,0.01282,1,0,0.01282,0.08333,0,0
21731,0,0,0,0,0.09091,1,0,0.29545,0.02273,0,0
3856,0,0,0,0,0.21212,1,0,0.24242,0.36364,0,0
18389,0,0,0,0,0.12281,1,0,0.31579,0.05263,0,0
22676,0,0,0,0,0.0597,1,0,0.1791,0,0,0
29135,0,0,0,0,0.04478,1,0,0.05224,0.05224,0,0
12526,0,0.025,0,0.1,0.225,1,0.1,0.225,0.3,0,0
4678,0,0,0,0,0.20455,1,0,0.29545,0.20455,0.02273,0
20545,0,0,0,0,0.09756,1,0,0.21951,0.04878,0,0
18644,0,0,0,0,0.10345,1,0,0.37931,0.12069,0,0
10538,0,0.24138,0,0.06897,0.31034,1,0.13793,0.17241,0.2069,0.03448,0
5148,0,0,0,0,0.3913,1,0,0.30435,0.30435,0,0
3063,0,0,0,0,0.18966,1,0,0.25862,0.27586,0.01724,0
30285,0,0,0.04167,0.10417,0.14583,1,0,0.22917,0.10417,0,0
29728,0,0.04167,0,0.08333,0.125,1,0,0.20833,0.16667,0,0
