ID,azure,aqua,orange,beige,green,antiquewhite,bisque,blue,pink,blanchedalmond,black
5572,0,0,0,0,0.13725,1,0,0.23529,0.27451,0.01961,0
4250,0,0,0,0,0.19149,1,0,0.19149,0.23404,0,0
3939,0,0,0,0,0.19403,1,0,0.26866,0.16418,0,0
15170,0,0.125,0,0.08333,0.25,1,0.375,0.20833,0.29167,0.08333,0
17147,0.22222,0.14815,0,0,0,1,0,0,0.03704,0,0
4047,0,0,0,0,0.2449,1,0,0.30612,0.34694,0,0
10581,0,0.08621,0,0.05172,0.12069,1,0.10345,0.01724,0.10345,0,0
10374,0,0.12963,0.11111,0.18519,0.22222,1,0.2037,0.14815,0.2963,0.01852,0
10399,0,0.21739,0.04348,0.17391,0.17391,1,0.21739,0.17391,0.21739,0.08696,0
27679,0,0.07692,0,0,0.11538,1,0,0.23077,0.15385,0,0
4528,0,0,0,0,0.22222,1,0,0.18182,0.19192,0,0
25759,0,0.02597,0,0.23377,0.18182,1,0,0,0.24675,0.23377,0
18549,0,0,0,0,0.12,1,0,0.3,0,0,0
4215,0,0,0,0,0.57895,1,0,0.78947,0.63158,0,0
19512,0,0,0,0,0.1,1,0,0.00909,0,0,0
10782,0,0.12,0,0.24,0.44,1,0.2,0.4,0.44,0,0
578,0.08621,0.2931,0.03448,0.05172,0,1,0,0,0.13793,0,0
27628,0,0.11765,0,0,0.17647,1,0,0.17647,0.41176,0,0
27669,0,0,0,0.06452,0.12903,1,0,0.22581,0.09677,0,0
19251,0,0,0,0,0.07483,1,0,0,0,0,0
4380,0,0,0,0,0.25641,1,0,0.33333,0.33333,0,0
24077,0,0,0,0.23529,0.16176,1,0.14706,0,0.33824,0.14706,0
27660,0,0,0,0.03571,0.08929,1,0,0.14286,0.14286,0,0
29669,0,0.08824,0,0,0.02941,1,0,0.05882,0,0,0
27761,0,0.01613,0.01613,0.08065,0.1129,1,0,0.12903,0.14516,0,0
15156,0,0.07407,0,0.07407,0.2963,1,0.2963,0.25926,0.2963,0.11111,0
3968,0,0,0,0,0.52778,1,0,0.5,0.5,0,0
10522,0,0.26667,0.13333,0.16667,0.3,1,0.13333,0.26667,0.33333,0.03333,0
1575,0,0.16667,0.16667,0,0,1,0,0,0,0,0.33333
27824,0,0,0,0.0625,0.0625,1,0,0.04167,0.10417,0,0
10553,0,0.35294,0.17647,0.11765,0.35294,1,0.23529,0.23529,0.47059,0.05882,0
27798,0,0.03571,0,0.07143,0.25,1,0,0.28571,0.10714,0,0
10358,0,0.07407,0.14815,0.18519,0.22222,1,0.18519,0.11111,0.2963,0,0
3850,0,0,0,0,0.36842,1,0,0.39474,0.44737,0,0
15093,0,0.09524,0.04762,0.09524,0.33333,1,0.33333,0.14286,0.47619,0.04762,0
27649,0,0,0.03333,0.03333,0.03333,1,0,0.1,0.06667,0,0
24076,0,0,0.04762,0.30952,0.14286,1,0.11905,0,0.40476,0.19048,0
1516,0,0.09677,0.09677,0,0.03226,1,0,0,0,0,0.06452
3892,0,0,0,0,0.46667,1,0,0.55556,0.42222,0,0
18382,0,0,0,0,0.10448,1,0,0.22388,0,0,0
565,0.07576,0.28788,0,0.12121,0,1,0,0,0.13636,0,0
18637,0,0,0,0,0.09091,1,0,0.18182,0,0,0
11518,0,0.21429,0,0.14286,0.5,1,0.21429,0.35714,0.92857,0,0
2965,0,0,0,0,0.36364,1,0,0.54545,0.42424,0,0
3517,0,0,0,0,0.17143,1,0,0.2,0.2,0,0
17768,0.4125,0.3,0,0,0,1,0,0,0.025,0,0
31597,0.01923,0.05769,0,0.01923,0.15385,1,0,0.23077,0.28846,0,0
15032,0,0.03571,0,0.125,0.23214,1,0.17857,0.125,0.23214,0.05357,0
24124,0,0,0,0.30769,0.20513,1,0.20513,0,0.33333,0.20513,0
5224,0,0,0,0,0.20833,1,0,0.29167,0.27778,0.02778,0
5232,0,0,0,0,0.2381,1,0,0.33333,0.38095,0,0
14908,0,0.02326,0.02326,0.11628,0.2093,1,0.23256,0,0.32558,0.02326,0
24118,0,0,0.02564,0.25641,0.12821,1,0.10256,0,0.25641,0.23077,0
31602,0.0303,0.21212,0,0.0303,0.27273,1,0,0.33333,0.42424,0,0
3356,0,0,0,0,0.10638,1,0,0.10638,0.14894,0,0
11276,0,0.08333,0,0.125,0.45833,1,0.16667,0.29167,0.375,0.04167,0
3729,0,0,0,0,0.22222,1,0,0.26667,0.28889,0,0
27629,0,0.05405,0,0.02703,0.24324,1,0,0.37838,0.18919,0,0
27624,0,0,0,0.07143,0.01786,1,0,0.05357,0.125,0,0
27056,0,0,0,0,0.02913,1,0,0.00971,0.08738,0,0
11558,0,0.01562,0,0,0.04688,1,0.04688,0.03125,0.09375,0,0
26768,0,0,0,0,0.03333,1,0,0.03333,0.06667,0,0
18455,0,0,0,0,0.125,1,0,0.3125,0,0,0
3640,0,0,0,0,0.27586,1,0,0.27586,0.27586,0,0
3565,0,0,0,0,0.26923,1,0,0.26923,0.26923,0,0
584,0.02381,0.21429,0,0.02381,0,1,0,0,0.09524,0,0
11590,0,0.09091,0,0.09091,0.40909,1,0.27273,0.45455,0.36364,0,0
27928,0,0,0.02703,0.02703,0.10811,1,0,0.24324,0.13514,0,0
21268,0,0,0,0,0.125,1,0,0.3125,0.03125,0,0
27816,0.03448,0.06897,0,0.03448,0.27586,1,0,0.37931,0.31034,0,0
1618,0,0.17647,0.11765,0,0,1,0,0,0,0,0.17647
18420,0,0,0,0,0.07087,1,0,0.09449,0,0,0
3022,0,0,0,0,0.16667,1,0,0.35714,0.19048,0,0
31604,0.02273,0.02273,0,0.02273,0.09091,1,0,0.22727,0.18182,0,0
3802,0,0,0,0,0.17308,1,0,0.25,0.26923,0,0
17767,0.18,0.12,0,0,0,1,0,0,0.04,0,0
1546,0,0.28571,0.21429,0,0,1,0,0,0,0,0.35714
26586,0,0,0,0,0.03604,1,0,0,0.15315,0,0
14929,0,0.15789,0,0,0.12281,1,0.12281,0,0.2807,0.17544,0
11240,0,0.2,0.02857,0.11429,0.25714,1,0.22857,0.2,0.34286,0.02857,0
2996,0,0,0,0,0.3,1,0,0.23333,0.33333,0,0
21320,0,0,0,0,0,1,0,0.48889,0.08889,0,0
22432,0,0,0,0,0.06742,1,0,0,0,0,0
11385,0,0.08333,0,0.0625,0.16667,1,0.16667,0.125,0.20833,0.02083,0
3373,0,0,0,0,0.23333,1,0,0.26667,0.26667,0,0
27776,0,0.02,0,0.02,0.1,1,0,0.2,0.22,0,0
11262,0,0.32,0.04,0.04,0.4,1,0.28,0.24,0.36,0,0
31600,0.0303,0.06061,0,0.0303,0.15152,1,0,0.18182,0.18182,0,0
14963,0,0.16216,0.08108,0.21622,0.27027,1,0.32432,0.16216,0.2973,0.02703,0
3330,0,0,0,0,0.35294,1,0,0.32353,0.35294,0,0
3501,0,0,0,0,0.37037,1,0,0.2963,0.40741,0,0
27822,0,0,0,0.09091,0.30303,1,0,0.36364,0.15152,0,0
11421,0,0.33333,0,0.16667,0.33333,1,0.33333,0.29167,0.29167,0,0
11532,0,0.34783,0,0.08696,0.17391,1,0.26087,0.17391,0.34783,0,0
21305,0,0,0,0,0.07246,1,0,0.44928,0.17391,0,0
21284,0,0,0,0,0.09783,1,0,0.30435,0.01087,0,0
27821,0,0,0,0.03226,0.12903,1,0,0.25806,0.22581,0,0
27744,0,0,0,0.02222,0.06667,1,0,0.06667,0.11111,0,0
27016,0,0,0,0,0.02469,1,0,0.03704,0.04938,0,0
3829,0,0,0,0,0.21429,1,0,0.18571,0.28571,0,0
558,0.03571,0.28571,0,0.03571,0,1,0,0,0.14286,0,0
2934,0,0,0,0,0.19643,1,0,0.26786,0.25,0,0
