ID,green,red,cyan,pink,purple,yellow,orange,gray,blue
17996,14,7,0,0,1,0,2,0,5
1283,3,5,2,0,7,2,12,0,1
27823,18,13,2,0,2,2,1,2,4
64443,8,4,0,0,1,1,0,1,2
6832,21,2,1,0,1,1,1,0,30
12050,19,7,1,1,0,0,1,0,12
14581,8,2,0,0,2,0,1,0,13
34737,10,2,0,0,1,0,1,0,9
36670,18,7,0,0,1,1,0,0,37
56604,4,4,1,0,1,0,2,1,5
21961,20,7,0,0,0,0,3,0,22
17588,33,2,0,0,1,0,2,1,46
29454,36,16,1,0,3,1,3,0,36
10656,14,10,0,0,2,0,1,0,11
26685,34,12,1,0,1,0,6,0,26
16150,3,1,1,0,1,0,1,0,1
62221,37,9,4,1,6,2,15,6,7
54463,31,7,0,0,2,0,1,0,61
6157,37,12,0,0,2,0,3,0,14
55147,2,1,0,0,2,1,2,1,1
74065,16,2,0,0,0,0,3,2,10
68986,25,5,1,0,1,2,5,3,12
50801,15,18,13,0,4,5,9,5,2
3792,13,11,0,0,2,0,3,1,7
61099,20,2,0,0,1,0,1,0,26
8342,15,5,1,0,2,0,2,4,2
15172,18,1,1,0,0,0,4,0,5
53276,12,9,0,0,6,0,1,4,22
14549,17,6,1,0,0,1,1,0,29
68575,26,20,4,0,8,2,10,5,8
18251,17,4,0,0,0,0,1,0,21
4095,26,12,0,0,3,1,5,0,18
51608,27,5,0,1,2,0,1,0,37
33909,31,7,0,1,0,0,1,0,42
35316,29,23,4,0,7,2,12,0,5
27911,54,12,1,1,0,3,6,1,84
34971,39,30,5,1,6,2,12,1,16
4681,33,16,1,0,3,1,4,1,35
74669,18,6,4,0,2,4,10,0,4
28643,47,31,1,0,8,6,8,3,24
10547,3,19,10,0,3,4,4,11,2
71798,25,14,0,0,1,0,0,1,39
6078,53,31,2,1,2,3,9,0,5
66994,30,4,0,0,0,0,1,0,41
42452,30,21,6,0,7,2,14,2,15
28561,29,8,1,0,3,0,5,0,25
25042,41,14,2,0,3,0,5,0,15
66854,7,11,2,0,4,1,5,2,4
14924,44,35,9,0,6,7,6,3,16
70842,17,0,1,0,3,1,3,0,9
52287,3,2,0,0,0,0,2,0,0
18561,26,22,7,0,14,7,11,7,14
71651,46,10,1,0,1,1,8,4,41
34940,24,15,6,0,9,0,11,3,14
67614,16,5,1,0,0,2,5,0,6
74773,12,5,3,1,2,1,1,0,8
74573,10,8,0,0,0,0,2,1,3
40191,1,0,0,0,0,0,0,0,0
22771,39,8,0,0,4,0,5,0,44
20905,6,6,0,0,1,0,1,3,3
2650,17,7,2,0,2,2,0,0,24
65557,13,10,4,0,5,1,6,1,7
