ID,azure,aqua,orange,beige,green,antiquewhite,bisque,blue,pink,blanchedalmond,black
13864,0,0,0,0,0,1,0,0,0,0,0
21004,0,0,0,0,0,1,0,0,0,0,0
8618,0,0,0,0,0,1,0,0,0,0,0
16118,0,0.19048,0,0,0,1,0,0,0,0.19048,0
1174,0,0,0,0,0,1,0,0,0,0,0
26425,0,0,0,0,0,1,0,0,0,0.125,0
31045,0,0,0,0,0,1,0,0,0.14286,0,0
8487,0,0,0,0,0,1,0,0,0,0,0
15611,0,0.04545,0.04545,0,0,1,0,0,0,0,0
31982,0,0,0,0,0,1,0,0,0,0,0
22338,0,0,0,0,0,1,0,0,0,0,0
22095,0,0,0,0,0,1,0,0,0,0,0
16706,0,0,0,0.05263,0,1,0,0,0,0,0
26307,0,0.11111,0,0.22222,0,1,0,0,0,0,0
20908,0,0,0,0,0.125,1,0,0.25,0,0,0
2442,0,0.11538,0,0,0,1,0,0,0,0,0
722,0,0.11111,0,0,0,1,0,0,0,0,0
29951,0,0,0,0,0,1,0,0,0,0,0
16639,0,0,0,0,0,1,0,0,0,0,0
15919,0,0,0.15385,0.15385,0,1,0,0,0,0.07692,0
3315,0,0,0,0,0.15385,1,0,0.23077,0.30769,0,0
923,0.125,0.125,0,0.125,0,1,0,0,0.125,0,0
12291,0,0.25,0,0,0.25,1,0.25,0,0,0,0
2328,0,0,0,0,0,1,0,0,0,0,0
12795,0,0,0,0,0,1,0.33333,0,0.33333,0,0
21055,0,0,0,0,0,1,0,0,0,0,0
32384,0,0,0,0,0,1,0,0,0,0,0
29861,0,0,0,0,0,1,0,0.02941,0,0,0
15868,0,0.16667,0,0,0,1,0.16667,0,0,0,0
14004,0,0,0,0,0,1,0,0,0,0,0
5580,0,0,0,0,0.33333,1,0,0.16667,0.41667,0,0
3888,0,0,0,0,0.125,1,0,0.0625,0.125,0,0
24292,0,0,0,0.08,0.04,1,0,0,0.24,0.2,0
13996,0,0,0,0,0,1,0,0,0,0,0
12574,0,0.125,0,0.125,0.125,1,0.375,0.125,0.5,0,0
14090,0.14286,0.21429,0.07143,0,0,1,0.07143,0,0,0,0
7068,0,0,0,0,0.1,1,0,0.1,0.1,0,0
14371,0,0,0,0,0,1,0,0,0,0,0
23943,0,0,0.32,0.2,0.04,1,0.04,0,0.16,0.04,0
32988,0,0,0,0,0,1,0,0,0,0,0
25045,0,0,0,0.07692,0,1,0.07692,0,0.15385,0.07692,0
26063,0,0,0,0,0,1,0,0,0.11111,0.22222,0
9594,0,0,0,0,0,1,0,0.2,0.2,0,0
26138,0,0,0,0.14286,0,1,0,0,0,0.28571,0
22332,0,0,0,0,0,1,0,0.0625,0,0,0
2669,0,0.08,0,0,0,1,0,0,0,0,0
15925,0,0.23077,0.23077,0.07692,0,1,0,0,0,0,0
14210,0,0,0,0,0,1,0,0,0,0,0
25232,0,0,0,0,0,1,0,0,0.16667,0.33333,0
7591,0,0,0,0,0.33333,1,0,0.33333,0.33333,0,0
9336,0,0,0,0,0,1,0,0,0,0,0
31248,0,0,0,0,0,1,0,0,0.08333,0,0
22210,0,0,0,0,0,1,0,0,0,0,0
24662,0,0,0.04762,0.14286,0,1,0.04762,0,0.19048,0,0
20938,0,0,0,0,0,1,0,0.11111,0,0,0
8624,0,0,0,0,0.06667,1,0,0,0.13333,0,0
15895,0,0.17647,0.17647,0.23529,0.23529,1,0.11765,0.11765,0.29412,0,0
8110,0,0,0,0,0.25,1,0,0.3125,0.3125,0,0
16566,0,0,0.09091,0.09091,0,1,0.09091,0,0.09091,0,0
32621,0,0,0,0,0,1,0,0,0,0,0
12516,0,1,0,0.33333,0.33333,1,0.33333,0.33333,0.66667,0,0
30950,0,0,0,0,0,1,0,0,0.0625,0,0
13990,0,0,0,0,0.125,1,0.125,0,0.25,0,0
16254,0,0.04762,0,0.14286,0.04762,1,0.14286,0,0.09524,0,0
14051,0,0.38462,0,0.15385,0.38462,1,0.69231,0.15385,0.15385,0,0
17945,0,0.05882,0,0,0,1,0,0,0,0,0
9814,0,0,0.14286,0,0.28571,1,0.28571,0.14286,0.42857,0,0
12218,0,0.125,0,0.125,0.125,1,0.25,0.125,0.125,0,0
24538,0,0,0,0.6,0,1,0,0,0.2,0.6,0
12220,0,0.07143,0,0,0.14286,1,0.28571,0.28571,0.42857,0,0
9039,0,0,0,0,0,1,0,0,0,0,0
12724,0,0,0,0,0,1,0,0,0,0,0
1109,0,0,0,0,0,1,0,0,0,0,0
30520,0,0,0,0,0,1,0,0.04348,0,0,0
31654,0,0,0,0.10526,0,1,0,0,0,0,0
32617,0,0,0,0,0,1,0,0,0,0,0
14573,0,0.06667,0,0,0.06667,1,0.06667,0,0.13333,0,0
17940,0.1875,0.125,0,0,0,1,0,0,0,0,0
12650,0,0.25,0.125,0.25,0.375,1,0.375,0.25,0.25,0,0
1344,0,0.125,0,0,0,1,0,0,0,0,0
10118,0,0,0,0,0,1,0,0,0.25,0,0
25001,0,0,0.06897,0.03448,0.03448,1,0.13793,0,0.10345,0,0
32655,0,0,0,0,0,1,0,0,0.08696,0,0
6288,0,0,0,0,0.6,1,0,0.2,0.6,0,0
16832,0,0,0,0,0,1,0,0,0.14286,0,0
22629,0,0,0,0,0,1,0,0,0,0,0
31343,0,0,0,0,0,1,0,0,0.21429,0,0
962,0,0,0,0,0,1,0,0,0,0,0
