ID,Ball
49498,"{5123, 22660, 4742, 71686, 5004, 37006, 11920, 21142, 10776, 48922, 12707, 48429, 61617, 9780, 45752, 6330, 70598, 19655, 51785, 8654, 49498, 26845, 3555, 6629, 44521, 14826, 1907, 68088, 46335}"
62319,"{9997, 40080, 10388, 62615, 4888, 40985, 8987, 28325, 12974, 2935, 12086, 15031, 58039, 16315, 957, 5056, 25153, 67655, 19018, 28234, 5071, 14288, 17361, 64340, 16859, 60001, 43751, 12009, 11246, 62319, 38513, 12146, 11895, 72057, 71419, 68860, 36990}"
40410,"{24194, 5645, 5647, 40467, 41492, 46998, 1434, 43676, 24613, 61605, 73894, 68266, 64247, 55726, 689, 74679, 17729, 10435, 63176, 43852, 22608, 40410, 69594, 24925, 47837, 72798, 65505, 6370, 14691, 16610, 36452, 22374, 52716, 3565, 71663, 29681, 5618, 35441, 33140, 38514, 25718, 54133, 66552, 11769, 74737, 72827, 40061}"
51502,"{75018, 37644, 37517, 15374, 51094, 41881, 53274, 55066, 29, 23968, 7075, 15396, 57637, 18342, 9767, 39465, 72234, 31789, 51502, 1970, 53683, 67767, 4795, 18492, 7487, 57796, 11077, 29637, 4554, 72954, 33743, 58064, 50513, 36184, 3289, 36185, 39262, 4831, 14176, 19044, 26860, 40942, 26863, 30832, 20851, 48373, 67574, 10615, 38009, 30714}"
18375,"{9346, 19335, 25751, 37274, 28445, 38685, 68894, 36514, 69418, 8108, 48557, 62131, 38970, 11965, 18375, 44487, 25162, 38740, 52438, 858, 42209, 5866, 25326, 43886, 20338, 7925, 3967, 23161, 9469, 17279}"
51112,"{13952, 69120, 72591, 15120, 70167, 43432, 48168, 51112, 23467, 60456, 60459, 61358, 76466, 39475, 24503, 66743, 37562, 28861, 66627, 9412, 62405, 15818, 63050, 71370, 76362, 24786, 40540, 23774, 43620, 66416, 58100, 70005, 57209, 55418, 71548, 25215}"
34951,"{64640, 50819, 64644, 66821, 74756, 34951, 64648, 48267, 38796, 59917, 61969, 11414, 60312, 67865, 67866, 67867, 61731, 61097, 60460, 3888, 36656, 52147, 63155, 32055, 37692, 14397, 45374, 37697, 34754, 17732, 22600, 49224, 63433, 13131, 64716, 48333, 68689, 12884, 48725, 73177, 21851, 49116, 14047, 64735, 2273, 75489, 68069, 52454, 46184, 2537, 69745, 68345, 65915, 68349}"
61470,"{5760, 20229, 63624, 7305, 56207, 3090, 40980, 18455, 51095, 61470, 13216, 26915, 66468, 32680, 7468, 36657, 14515, 7482, 7485, 43967, 7106, 1730, 52167, 25166, 12754, 30940, 43486, 10463, 2528, 65762, 24954, 49787}"
52774,"{54912, 47233, 68609, 13700, 59653, 40583, 59655, 9225, 40585, 58516, 3989, 28181, 64150, 66325, 40601, 14748, 61983, 4130, 66979, 52774, 16297, 1708, 33708, 46254, 74030, 62128, 59698, 32308, 35893, 58679, 46405, 46023, 12878, 23252, 11741, 37470, 22495, 48736, 55005, 64605, 68830, 42341, 62063, 5623, 46971, 12028}"
28176,"{22145, 73090, 5380, 261, 4358, 7813, 50958, 28176, 31506, 33810, 51475, 57874, 66837, 35479, 25368, 69272, 10523, 49952, 29352, 38696, 46893, 48813, 69294, 50611, 31030, 17217, 27073, 58435, 51015, 23120, 48852, 44504, 35043, 60004, 62947, 21480, 10094, 10990, 2288, 2800, 11634, 24435, 74479, 74865, 62455, 8696, 27385}"
33752,"{74626, 3593, 20361, 13323, 28554, 45708, 50957, 64650, 68750, 51858, 44819, 66451, 5909, 76438, 70551, 72602, 59422, 44191, 30240, 48163, 29865, 72747, 42166, 25015, 49977, 49217, 22597, 23493, 54471, 67792, 47185, 59985, 19027, 42836, 11094, 33752, 67807, 74335, 48867, 5478, 39526, 43752, 48487, 49769, 65769, 30574, 21999, 42223, 45425, 32754, 47475, 15092, 17780, 56820, 70514, 22649, 71162, 51581, 35198, 50431}"
34753,"{3328, 57984, 45827, 8326, 18830, 33934, 14481, 4626, 56471, 55576, 41626, 8219, 6043, 66970, 671, 55585, 39331, 7077, 18983, 33320, 34855, 44844, 4013, 39214, 46511, 1586, 60468, 15419, 39229, 42302, 13759, 34753, 45892, 25670, 5834, 3406, 76239, 40400, 33618, 64722, 61525, 60888, 48730, 50652, 42719, 27744, 23268, 73319, 47082, 20077, 26221, 28910, 36592, 8049, 38894, 62705, 43636, 59124, 43128, 16511}"
67005,"{31233, 75024, 70038, 43803, 43805, 43806, 43807, 43808, 46497, 43810, 43813, 57513, 23723, 59701, 67005, 20928, 30673, 50260, 34648, 27499, 64367, 43376, 22513, 36210, 65777, 37244, 43772}"
66690,"{66690, 32008, 34698, 38159, 665, 797, 64030, 60447, 19253, 37179, 22972, 9410, 4420, 24134, 43208, 29002, 52300, 10450, 26216, 15850, 1003, 71659, 31990, 39166}"
62781,"{28035, 26117, 59912, 31499, 58892, 35216, 30609, 75285, 67991, 49304, 13337, 62108, 23714, 73646, 35449, 12468, 62781, 67267, 61896, 38473, 73800, 25419, 60880, 48340, 18006, 67031, 74202, 20827, 3419, 26462, 51684, 2535, 3818, 26862, 5487, 23663, 66421, 23673, 35578}"
34920,"{67203, 2820, 35205, 35206, 1423, 68495, 63763, 6939, 927, 32545, 20264, 44584, 47149, 75900, 66865, 49587, 27316, 35068, 35125, 34487, 35126, 65469, 34495, 61247, 34497, 34499, 74692, 57415, 57417, 57421, 63053, 39132, 46556, 19424, 73440, 8162, 36962, 38371, 9957, 73441, 44519, 34920, 34921, 34922, 23148, 29938, 20345, 31228, 35070, 10879}"
3838,"{21443, 29668, 59172, 4298, 31179, 2796, 42890, 54539, 71340, 28754, 28339, 21972, 60819, 68724, 27258, 11356, 3838, 6911}"
38538,"{39296, 9473, 52993, 72069, 40326, 75781, 38538, 57867, 20364, 47889, 40981, 74262, 535, 34456, 56345, 29092, 57126, 36904, 36905, 24746, 53288, 36142, 30258, 32690, 56885, 14527, 64703, 27586, 71108, 3144, 9801, 38090, 38091, 38092, 38093, 38094, 39756, 208, 38097, 60237, 38100, 856, 66011, 33756, 70875, 31966, 74459, 20066, 39778, 39783, 19690, 38126, 38128, 39282, 72697, 55674}"
75053,"{60814, 40722, 65170, 33173, 27291, 52128, 75055, 75057, 75058, 9920, 25415, 3272, 72904, 68556, 38733, 39121, 63442, 16851, 14685, 10721, 5474, 37473, 54119, 37864, 62698, 6642}"
51657,"{75401, 62604, 2317, 62613, 22424, 46363, 65181, 51359, 62880, 33185, 20005, 23855, 40371, 35514, 46267, 7748, 51657, 30415, 49872, 73041, 17107, 35166, 17247, 72543, 71143, 31727, 66037, 28413}"
11612,"{18600, 11338, 72339, 54599}"
49906,"{45314, 53635, 12804, 46597, 31238, 24203, 58127, 23441, 40470, 53786, 45595, 46749, 66847, 40099, 6820, 46372, 64166, 64167, 58152, 36914, 61238, 41918, 58686, 26816, 9798, 19917, 34255, 67409, 14427, 56160, 27365, 72296, 26094, 76016, 30065, 49906, 12405, 5624}"
50571,"{16517, 67207, 18184, 50571, 53004, 36751, 26898, 4115, 48416, 54050, 74277, 6314, 76206, 73903, 27314, 20279, 73145, 66618, 56636, 42310, 60236, 69328, 13522, 55257, 47197, 62312, 16498, 62323, 37236, 56183, 64760, 30207}"
44954,"{4739, 24714, 140, 74132, 32026, 38427, 44954, 41123, 59818, 19898, 7868, 44736, 5701, 41938, 28249, 14429, 6749, 1252, 72170, 72172, 75244, 34158, 73583, 65914, 53887}"
43664,"{65922, 29445, 50181, 50188, 40975, 43279, 36369, 43664, 11158, 19862, 49305, 30618, 11035, 55449, 11301, 15782, 34856, 27434, 28466, 6204, 4159, 22337, 4035, 37828, 47427, 50246, 10311, 35143, 41164, 56785, 70744, 46174, 31841, 62690, 22117, 57966, 63608, 15865, 1917}"
42163,{3252}
5689,"{27904, 22786, 34569, 10385, 69777, 34323, 19092, 12310, 69400, 3737, 11930, 43552, 6433, 41262, 1455, 5689, 69064, 5579, 63179, 7117, 74956, 71375, 8401, 48594, 991, 39903, 52064, 10595, 8292, 15331, 33253, 231, 232, 36200, 62820, 10097}"
44830,"{68418, 51398, 5482, 71543, 36379}"
53778,"{40960, 48896, 60160, 8324, 58372, 54924, 66957, 45070, 63247, 53778, 275, 1173, 50837, 65562, 19741, 66210, 46500, 49318, 58406, 66600, 4139, 35506, 49336, 59450, 63419, 4924, 25920, 76096, 46917, 56779, 17357, 68174, 22486, 56670, 52351, 56928, 49634, 30054, 10472, 3312, 10224, 10228, 18932, 9078, 53876, 2683, 11519}"
